"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENTREZID_mappings","Ecol_K-12MG1655_1G_CTRL_Rep1","Ecol_K-12MG1655_1G_CTRL_Rep2","Ecol_K-12MG1655_1G_CTRL_Rep3","Ecol_K-12MG1655_1G_CTRL_Rep4","Ecol_K-12MG1655_uG_Clinorotation_Rep1","Ecol_K-12MG1655_uG_Clinorotation_Rep2","Ecol_K-12MG1655_uG_Clinorotation_Rep3","Ecol_K-12MG1655_uG_Clinorotation_Rep4"
NA,"ECs3291|yfeK","hypothetical protein|uncharacterized protein",NA,"915519|946876",NA,NA,"1759173_s_at",2,8.50685251208417,8.64868193144411,8.60683696931182,8.97719973120272,8.57119827971392,8.67796211626215,8.49897591869445,8.90732775991978
NA,"ECs3264|ypdE","exoaminopeptidase|aminopeptidase",NA,"915634|946848",NA,"GO:0006508|GO:0004177|GO:0008233|GO:0008237|GO:0016787|GO:0046872","1759174_s_at",2,8.63476813097478,8.46023310689338,8.45894680991067,8.24392696611151,8.40283640387059,8.6444082606061,8.60287588462723,8.71853637167517
NA,"ECs3994|tdcE","formate acetyltransferase 3|pyruvate formate-lyase 4/2-ketobutyrate formate-lyase",NA,"916171|947623",NA,"GO:0005975|GO:0006567|GO:0008152|GO:0070689|GO:0005737|GO:0005829|GO:0016020|GO:0003824|GO:0008861|GO:0016740|GO:0016746|GO:0043875","1759176_s_at",2,8.33401285709471,8.24262374980365,8.36274266150815,8.74791202950292,8.49988515930591,8.29682846091644,8.10819814762723,8.49913063278749
NA,NA,NA,NA,NA,NA,NA,"1759177_s_at",0,7.4529646149325,7.45016019100538,7.67074121127654,7.36421749249224,7.57592994045434,6.56066362397164,7.5526439499173,7.0553850529917
NA,"ECs3061|fruB","bifunctional PTS system fructose-specific transporter subunit IIA/HPr protein|fused fructose-specific PTS enzymes: IIA component/HPr component",NA,"916765|946677",NA,"GO:0006810|GO:0008643|GO:0009401|GO:0016310|GO:0032445|GO:0005737|GO:0019897|GO:0005215|GO:0016301|GO:0016740|GO:0022877","1759178_s_at",2,8.99091049223788,8.98293612271952,9.08172959757255,8.85052890084913,8.90767022164142,9.04160620292793,9.15583909049531,9.11230843575726
NA,"ECs1856|osmB","lipoprotein|osmotically and stress inducible lipoprotein",NA,"912802|945866",NA,"GO:0005886|GO:0016020|GO:0019867","1759179_s_at",2,8.01900613716129,7.89307370288427,8.02250508429844,7.72106239110574,7.99877114711518,7.96002198408636,7.79377609788115,8.00410007370562
NA,"ECs1991","outer membrane protein",NA,"917206",NA,"GO:0009279|GO:0016021","1759180_x_at",1,1.72187878263281,1.81939867334022,1.66442096001718,1.62867071989115,2.39465650676653,1.99795161426853,1.73302178062176,1.78719970495829
NA,"ECs2502|yoaF","hypothetical protein|DUF333 family outer membrane lipoprotein",NA,"913358|946310",NA,NA,"1759181_s_at",2,8.62157817563003,8.57084536132998,8.68097457301769,8.47934500129063,8.46686762648609,8.66425222661065,8.61926739258174,8.84514967376185
NA,"ECs4111|yhcN","hypothetical protein|cadmium and peroxide resistance protein, stress-induced",NA,"916040|947835",NA,"GO:0044011|GO:0070301|GO:0071468|GO:0042597","1759182_s_at",2,9.35509347759519,9.27842965812278,9.33401502979574,8.58452834943221,9.23424133952556,9.16210039364231,9.26466680906058,8.67971113389877
NA,NA,NA,NA,NA,NA,NA,"1759183_at",0,1.3794311999714,2.09991827566461,1.68000693582834,1.29331996648141,1.24564736825307,1.53387221651723,1.29331996648141,1.29331996648141
NA,NA,NA,NA,NA,NA,NA,"1759184_at",0,2.43465790329437,2.66353832816762,2.62673640376151,2.46522166154825,2.55514457814646,2.95669628693237,2.45676404260273,2.94411698048522
NA,"ECs0557|ybbA","ABC transporter ATP-binding protein|putative ABC transporter ATPase",NA,"915351|945122",NA,"GO:0006810|GO:0008152|GO:0000166|GO:0005524|GO:0016887","1759185_s_at",2,8.77787462570252,8.82405592347165,8.70717585081682,8.82209608853995,8.45672732292358,9.00095783062386,8.86705137802144,8.82038840372416
NA,NA,NA,NA,NA,NA,NA,"1759186_s_at",0,9.25619669525203,9.2399562464119,9.40523432563828,8.86094786135488,9.45952420309369,8.76675302811395,8.84284226174728,9.10424533073355
NA,"ryeA",NA,NA,"2847771",NA,NA,"1759187_at",1,7.28814906949517,7.5370631427823,7.55143117045294,7.26778587069858,7.65609789283981,7.46175384125714,7.49143357927182,7.85697451455221
NA,"ECs0131|yadG","ABC transporter ATP-binding protein|putative ABC transporter ATPase",NA,"913713|944833",NA,"GO:0006810|GO:0008152|GO:0005886|GO:0000166|GO:0005524|GO:0016887","1759188_s_at",2,8.50807836786929,8.52163757629973,8.43692483830858,8.38277626828112,8.51014690980568,8.34537320204857,8.63396277379088,8.31377341433879
NA,"ECs3630|ygcW","oxidoreductase|putative SDR family oxidoreductase",NA,"914647|947232",NA,"GO:0006974|GO:0008152|GO:0055114|GO:0016491","1759189_s_at",2,8.9042602907123,8.83053289059709,8.83565908595388,8.81392477187583,8.94480608092065,8.77991979477309,8.79206802313855,8.67640476854299
NA,NA,NA,NA,NA,NA,NA,"1759190_s_at",0,8.33436078165899,8.26090294061934,8.02273184919233,8.06190076995265,8.22558357749347,8.16799334607153,8.20768286455736,8.14964697256738
NA,"ECs3901|ftsP","repressor protein for FtsI|septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts)",NA,"916275|944982",NA,"GO:0007049|GO:0043093|GO:0051301|GO:0055114|GO:0030288|GO:0032153|GO:0042597|GO:0005507|GO:0016491|GO:0016722|GO:0052716","1759191_s_at",2,8.9315379373247,8.94968868047292,9.0626065581786,9.12770340876465,8.98256921030915,9.12581853866363,8.92265065496385,9.23058765555931
NA,NA,NA,NA,NA,NA,NA,"1759192_at",0,3.32785262719138,3.20092574075966,3.26970419220513,3.03366111127327,3.23011941994958,3.21139647495648,2.89438276965547,3.25803611417085
NA,"ECs4202|kefG","glutathione-regulated potassium-efflux system ancillary protein KefG|potassium-efflux system ancillary protein for KefB, glutathione-regulated",NA,"915943|947857",NA,"GO:0006813|GO:0032414|GO:0055114|GO:1901381|GO:0005886|GO:0016020|GO:0003955|GO:0016491","1759193_s_at",2,9.0175307353936,9.01663781841738,9.13583736237276,8.8093452215525,9.12397463197414,9.0385379467023,9.07517014695884,9.02893561221734
NA,NA,NA,NA,NA,NA,NA,"1759194_s_at",0,8.65590862652838,8.55195523841704,8.60087726622521,8.84978085637321,8.43883118307193,8.92915934158033,8.86812156358434,8.40783903477042
NA,"ECs0577","hypothetical protein",NA,"916390",NA,NA,"1759195_s_at",1,1.3521551471287,1.3028438922361,1.06626877961853,1.12221207293324,1.50791442187807,0.971396297874905,1.05871419553607,0.851674324221868
NA,"lspA","prolipoprotein signal peptidase (signal peptidase II)",NA,"944800",NA,"GO:0006465|GO:0006508|GO:0005886|GO:0016020|GO:0016021|GO:0004190|GO:0008233|GO:0016787","1759196_s_at",1,9.54659915032179,9.53493403678291,9.49896680027119,9.5561519505409,9.66528167915469,9.29053779470275,9.51373006749851,9.4388372567719
NA,NA,NA,NA,NA,NA,NA,"1759197_s_at",0,8.52310892566105,8.71398093758057,8.67934242000096,8.76334953462526,8.59331008474862,8.17968129241828,8.62794860232823,8.96850571384403
NA,"ECs4097|nanT","sialic acid transporter",NA,"916054|947740",NA,"GO:0006810|GO:0008643|GO:0015739|GO:0015992|GO:0034219|GO:0055085|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0005351|GO:0015136|GO:0015144|GO:0015538","1759198_s_at",2,8.66980440039495,8.59087612243917,8.6083964813485,9.10090465211352,8.16682023807768,9.26425389663466,8.86031424029221,8.98373315115777
NA,"ECs1812","hypothetical protein",NA,"912909",NA,NA,"1759199_s_at",1,1.84628050204964,1.88756973533306,2.1848035968578,1.87439845123001,2.29038336242552,2.28045872065123,1.86857433026215,2.31915105458495
NA,NA,NA,NA,NA,NA,NA,"1759200_s_at",0,8.57633625347811,8.65543165022528,8.74619141702053,7.66490758289333,9.02514618569427,8.04406742232664,8.39017682396586,7.79232955599747
NA,"ECs3946|ttdT","hypothetical protein|L-tartrate/succinate antiporte",NA,"916226|947576",NA,"GO:0006810|GO:0006814|GO:0055085|GO:0005886|GO:0016020|GO:0016021|GO:0005215|GO:0015297","1759201_s_at",2,8.64517153654243,8.54306840924792,8.71222716683241,8.47018892011131,8.60134166664614,8.69545536920094,8.71341902884661,8.82291472500185
NA,"ECs2531|mntP","hypothetical protein|putative Mn(2+) efflux pump, mntR-regulated",NA,"913981|946341",NA,"GO:0006810|GO:0006811|GO:0071421|GO:0005886|GO:0016020|GO:0016021|GO:0005384","1759202_s_at",2,9.01631737595113,9.02457505261104,9.05833450984248,8.6246647234576,9.12630770133846,8.72961460959929,8.94583726091893,8.71693687499189
NA,NA,NA,NA,NA,NA,NA,"1759203_at",0,5.81544745319729,5.91182829430021,5.8762291934236,4.79149814186796,6.58280085199247,4.82094382359319,4.95817904119348,4.72097679425308
NA,NA,NA,NA,NA,NA,NA,"1759204_at",0,2.7190832264729,2.54844772898087,2.10516709496665,2.23208914802141,3.36799701829413,2.44476840691935,2.58143430761751,1.63739077921286
NA,"quuQ","Qin prophage; putative antitermination protein Q",NA,"946103",NA,"GO:0006351|GO:0006355|GO:0031564|GO:0003677|GO:0031072|GO:0051082","1759205_at",1,7.72064482221618,7.93905950878867,7.80144159707438,7.29772834682412,8.23595931701584,7.17040593654449,7.63573638297892,7.23577914518473
NA,"ECs3830","deoxyribonucleotide triphosphate pyrophosphatase",NA,"916347",NA,"GO:0006163|GO:0009117|GO:0009143|GO:0000166|GO:0016787|GO:0017111|GO:0046872|GO:0047429","1759206_s_at",1,4.98110750004509,4.94735650084963,4.9824850566154,4.30175247639009,5.10923130571969,4.65724856457503,4.40339462719478,4.18144688709173
NA,NA,NA,NA,NA,NA,NA,"1759207_at",0,7.32630868052396,7.55130733083154,7.43235408618572,6.98635126968627,7.56895918067737,6.97604731119675,7.11962660450601,7.21452996507808
NA,NA,NA,NA,NA,NA,NA,"1759208_at",0,1.23180894068761,1.48973225934698,1.27069469424382,1.20467260190815,1.23180894068761,1.23820260348283,1.00509511821725,1.15590294053095
NA,NA,NA,NA,NA,NA,NA,"1759209_s_at",0,8.33970887389459,8.17412170559016,8.27186451999209,8.18830850183324,8.42146426906942,7.95809585080625,8.26128962039165,7.98007785022565
NA,NA,NA,NA,NA,NA,NA,"1759210_s_at",0,8.33035187842257,8.36188412586974,8.30613328225192,8.4939627474853,8.50657943873236,8.0839965532074,8.14588045587506,8.52617098912157
NA,"ecpR|ECs0324","putative transcriptional regulator for the ecp operon|regulator",NA,"914423|944966",NA,"GO:0006351|GO:0006355|GO:0005737|GO:0003677","1759211_s_at",2,8.38944443295546,8.34501924983369,8.45332300080211,7.98344523739008,7.8818438447689,7.92516846576802,8.34645823858732,8.12424368037733
NA,"ECs0463|yajD","hypothetical protein|HNH nuclease family protein",NA,"914565|945051",NA,"GO:0090305|GO:0005829|GO:0003676|GO:0004519","1759212_s_at",2,9.47042391622171,9.39952696773108,9.44720172241311,9.1858774210765,9.44451687486798,9.07644505772864,9.48936583729547,9.03881620856663
NA,NA,NA,NA,NA,NA,NA,"1759213_s_at",0,8.49667241446926,8.40943107636557,8.52166769111757,9.07638506077671,8.36654467934565,8.89319161998369,8.81072673537828,9.10877072458279
NA,NA,NA,NA,NA,NA,NA,"1759214_at",0,1.56409205695636,1.06270385335738,1.51959149337674,1.16665068897894,1.64869752128684,1.0765767575795,0.874753858581501,1.15282396889314
NA,"ecnA","entericidin A membrane lipoprotein, antidote entericidin B",NA,"2847736",NA,"GO:0009636|GO:0005886|GO:0016020","1759215_s_at",1,7.75893775239527,7.87529530868023,7.65876837056629,7.92654240111097,7.7991655793049,8.15102760831977,7.70120389199093,7.2712587369177
NA,"ECs4014","N-acetyl-galactosamine/galactosamine PTS system enzyme IIA component",NA,"916152",NA,"GO:0008152|GO:0009401|GO:0016021|GO:0016740","1759216_s_at",1,3.36835400774616,2.87094072658549,3.28357236877728,2.58998987328727,3.40972794972442,2.6915716715525,2.82941034476062,2.23408087621089
NA,NA,NA,NA,NA,NA,NA,"1759217_s_at",0,2.71890137739428,2.83801171405226,3.04562074652994,2.24413183032795,2.81934921963462,2.60100879988001,2.57744479451766,2.53602588231516
NA,"fruK","1-phosphofructokinase|fructose-1-phosphate kinase",NA,"916764|946676",NA,"GO:0005975|GO:0006001|GO:0016310|GO:0046835|GO:0000166|GO:0005524|GO:0008662|GO:0016301|GO:0016740|GO:0016773","1759218_s_at",2,8.80845654049166,8.80002430689071,8.76909155625371,8.67614599948463,8.70718098591642,8.80768440417952,8.82935633908524,8.68686485541954
NA,"ECs5133|frdC","fumarate reductase subunit C|fumarate reductase (anaerobic), membrane anchor subunit",NA,"914102|948680",NA,"GO:0006113|GO:0009061|GO:0044780|GO:0071973|GO:0005886|GO:0016020|GO:0016021|GO:0045284|GO:0000104|GO:0008177","1759219_s_at",2,8.21092361364891,8.25566340474715,8.30152235172222,7.84247876438261,8.42746171902536,8.14921551047002,8.06225841064121,7.99340592209093
NA,NA,NA,NA,NA,NA,NA,"1759220_s_at",0,8.00035868163916,7.88635229668538,8.13187732007507,7.8749355660897,7.91874393925523,7.57391610993078,7.91143831947736,7.86712363121962
NA,"ECs1511","hypothetical protein",NA,"913920",NA,NA,"1759221_s_at",1,1.43075584375512,1.32480722917911,1.61761539877791,1.77151555830686,1.61432606027738,1.55282878123223,1.23250631328173,1.36788097621515
NA,NA,NA,NA,NA,NA,NA,"1759222_at",0,3.43830640339454,2.47063655733171,3.37098990863417,2.82987307314018,3.76326735167456,2.91448845839012,2.80828508414727,2.8584560359064
NA,"ECs1569","hypothetical protein",NA,"913329",NA,NA,"1759223_at",1,1.26174135900303,1.32810545094804,1.12757580918281,1.21782540597573,1.59276629384986,1.04106461620571,0.961213347827494,1.37987146767993
NA,"ECs2860|wcaE","glycosyl transferase family protein|putative glycosyl transferase",NA,"912985|946543",NA,"GO:0008152|GO:0009103|GO:0045228|GO:0016740|GO:0016757","1759224_s_at",2,7.12917448924062,6.96877578664159,7.23883589844838,7.6223049708436,6.91132673663745,7.44850329773274,7.25093044084569,7.33968066593996
NA,NA,NA,NA,NA,NA,NA,"1759225_s_at",0,2.35679996850738,2.30879642416382,1.96902189191176,1.99795161426853,2.30404013711422,2.1558354464473,1.88737722799471,2.17042042094247
NA,"ECs4080|lptB","ABC transporter ATP-binding protein|lipopolysaccharide export ABC transporter ATPase",NA,"916074|947725",NA,"GO:0006810|GO:0008152|GO:0015920|GO:0055085|GO:0005737|GO:0005886|GO:0016020|GO:0043190|GO:0000166|GO:0005524|GO:0015437|GO:0016787|GO:0016887|GO:0032403","1759226_s_at",2,8.7818005206008,8.72846360380661,8.85977840792958,8.37290622956238,8.76012706976623,8.97258228916456,8.88022009301462,8.61237779087282
NA,"ECs4815|yiiE","hypothetical protein|CopG family putative transcriptional regulator",NA,"915084|948386",NA,"GO:0006355","1759227_s_at",2,8.60855821821661,8.60044519932145,8.67242890665948,8.13025770541302,8.46429129505611,8.55599126010235,8.64082735403803,8.3943805591036
NA,NA,NA,NA,NA,NA,NA,"1759228_s_at",0,8.49424760177184,8.44995748134077,8.46062136464128,7.99588508270863,8.41445546843882,8.13172145502258,8.38838437817327,8.13559759288745
NA,NA,NA,NA,NA,NA,NA,"1759229_s_at",0,8.13331223976354,8.28411470371075,8.16416200073665,7.92168758270491,8.44853488015258,7.93473937199233,7.97047666485878,7.85757597479986
NA,"yiaK",NA,NA,"948096",NA,"GO:0008152|GO:0055114|GO:0005737|GO:0016491|GO:0016616|GO:0047559|GO:0070403","1759230_s_at",1,8.99097790900184,9.11112026367634,9.17251946314597,9.17828590166966,8.99969015230076,9.29758295985913,9.14362924573322,9.44633788986867
NA,"ECs3769|sdhE","hypothetical protein|flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair",NA,"916353|947382",NA,"GO:0006105|GO:0017013","1759231_s_at",2,7.44612767193316,7.4696690392778,7.54226088883988,8.42206059086115,7.17012750419117,7.88346478456287,7.72333745975946,8.34474989737316
NA,NA,NA,NA,NA,NA,NA,"1759232_s_at",0,8.10005496522296,8.0063791562742,8.25445103043936,8.09552137933307,8.06351146436393,7.79528940700436,8.14934011063883,8.11736237191958
NA,"yafL","putative lipoprotein and C40 family peptidase",NA,"944899",NA,"GO:0006508|GO:0005886|GO:0016020|GO:0008233|GO:0008234|GO:0016787","1759233_at",1,8.74808265446782,8.842155656615,8.7819665577425,8.94740636583724,8.64988578244641,8.84830881643354,8.97592274952579,9.00424704419867
NA,NA,NA,NA,NA,NA,NA,"1759234_s_at",0,2.07540663640813,2.07540663640813,1.96329411279362,1.8168940394611,2.87795725424436,2.06502737157031,1.75200258106583,2.07540663640813
NA,"flgF","flagellar component of cell-proximal portion of basal-body rod",NA,"945639",NA,"GO:0071973|GO:0071978|GO:0009288|GO:0009424|GO:0009425","1759235_at",1,7.69181124718639,7.64021123172608,7.45914708126246,6.81002850400836,7.73146068239193,7.30759500644485,7.31772571280626,7.01363278239038
NA,NA,NA,NA,NA,NA,NA,"1759236_s_at",0,1.75621854224832,1.74264169516402,1.7305386540603,1.75621854224832,1.53184612605445,1.95547541234302,1.78189843043634,2.74907503829961
NA,NA,NA,NA,NA,NA,NA,"1759237_s_at",0,8.99089498045822,8.96614096457321,9.06553788004236,8.93381160486534,9.03633059856183,8.54477873839619,8.95996962214301,9.19510332065393
NA,"ECs2990","prophage repressor CI",NA,"916694",NA,"GO:0003677|GO:0043565","1759238_s_at",1,2.0920355022215,1.98893449828595,1.65527633756982,1.31801527028105,2.21196661085625,1.54449214086196,1.65527633756982,1.76100765965326
NA,"cusC|ECs0610","copper/silver efflux system, outer membrane component|copper/silver efflux system outer membrane protein CusC",NA,"916968|946288",NA,"GO:0006810|GO:0006811|GO:0006878|GO:0010272|GO:0010273|GO:0018345|GO:0046688|GO:0055085|GO:0060003|GO:0070207|GO:0009279|GO:0016020|GO:0016021|GO:0046930|GO:0005215|GO:0005375|GO:0005507|GO:0008289|GO:0015288|GO:0019992","1759239_s_at",2,9.02531998228062,8.81675501484989,8.89828212280305,8.68908547864302,8.79639575219382,9.10529450217628,8.93004641842625,9.10844828250424
NA,"ECs3322|eutQ","ethanolamine utilization protein EutQ|RmlC-like cupin domain protein",NA,"915275|946935",NA,"GO:0046336|GO:0005515","1759240_s_at",2,9.35391463760083,9.33400114237185,9.2735027928499,9.2909210099063,9.36358867552396,9.52057524214034,9.34625765973003,9.50582186198011
NA,"ybgO","putative fimbrial protein",NA,"947550",NA,"GO:0007155|GO:0009289","1759241_at",1,8.44969410787991,8.63670222719015,8.48045331917674,8.83290932301966,8.34731822673844,8.65593145753126,8.62215522880743,8.85971472435189
NA,"lipB","lipoate-protein ligase B|octanoyltransferase; octanoyl-[ACP]:protein N-octanoyltransferase",NA,"917028|945217",NA,"GO:0006464|GO:0009106|GO:0009107|GO:0010629|GO:0005737|GO:0003824|GO:0005515|GO:0016415|GO:0016740|GO:0016746|GO:0033819","1759242_s_at",2,9.02255128105936,9.02298909592844,9.00619087003039,9.00936876437235,9.03637120388953,8.92724274906969,9.03934950695741,8.9114648308231
NA,NA,NA,NA,NA,NA,NA,"1759243_at",0,3.87048888400074,2.93511146553597,3.26642479392426,3.46573369783367,1.98972214678592,3.36699471197046,3.49818062039831,3.41702482803936
NA,NA,NA,NA,NA,NA,NA,"1759244_at",0,1.27751866966525,1.17084577490572,1.21839665245393,0.959205670781673,1.83784330219551,1.08764750647249,1.14680482683888,1.21839665245393
NA,NA,NA,NA,NA,NA,NA,"1759245_s_at",0,8.19837391270648,8.29744614416725,8.29724852022609,7.56397243282406,8.38859622811449,7.80285247021927,7.98789674747215,7.67376902325206
NA,"ECs0377","ABC transporter permease",NA,"914478",NA,"GO:0006810|GO:0005886|GO:0016020|GO:0016021|GO:0005215","1759246_s_at",1,1.73786230025391,2.11842342310536,1.97803701860324,1.49339642202129,2.25233401734582,1.83835089189266,1.33436531327667,1.75176549170792
NA,"lit","T4 phage exclusion protein; cell death peptidase, e14 prophage",NA,"948421",NA,"GO:0006448|GO:0006508|GO:0005886|GO:0016020|GO:0016021|GO:0008233","1759247_at",1,8.04641169829525,8.11661982885483,8.02652969935419,8.5207694158236,8.08889706886456,8.36006057468978,8.31312047517726,8.52814943440257
NA,"hsdR","endonuclease R Type I restriction enzyme",NA,"948878",NA,NA,"1759248_at",1,8.89005389997444,9.02048542210491,8.99597658129214,9.17328594459768,9.24824653203013,9.168047050524,9.01662882700155,9.19738278303523
NA,NA,NA,NA,NA,NA,NA,"1759249_at",0,1.89580062273729,2.19608003096465,1.83923614938039,1.99795161426853,1.92794153546991,1.90970257881505,2.07824677845979,1.99795161426853
NA,NA,NA,NA,NA,NA,NA,"1759250_at",0,1.73700997068009,2.07530486737167,1.8238573480709,1.66010592984256,2.200761752248,2.03825369470494,1.92710017670475,2.13963768642374
